"","subject","node","timepoint","value"
"1",1,1,1,-1.60552166923347
"51",1,1,2,1.64698367775244
"101",1,1,3,-0.122319362748104
"151",1,1,4,-3.09744165998949
"201",1,1,5,-1.14592098247238
"251",1,1,6,-0.31447899000108
"301",1,1,7,0.376193073995112
"351",1,1,8,-1.96798619705592
"401",1,1,9,-1.06180479539918
"451",1,1,10,2.5156437583409
"501",1,1,11,0.795617345998976
"551",1,1,12,0.0768357369682091
"601",1,1,13,0.524854777250662
"651",1,1,14,0.48616341375564
"701",1,1,15,-0.137955473708133
"751",1,1,16,0.872233050019458
"801",1,1,17,-1.10420682988515
"851",1,1,18,-2.45006872065869
"901",1,1,19,1.52604181386058
"951",1,1,20,0.749769740610909
"1001",1,1,21,-1.2666665782352
"1051",1,1,22,-1.63861882143576
"1101",1,1,23,-2.89171582519322
"1151",1,1,24,3.59576204360241
"1201",1,1,25,-0.900866242749839
"1251",1,1,26,1.6915670159151
"1301",1,1,27,-1.39675466363072
"1351",1,1,28,-0.159288034836242
"1401",1,1,29,-1.02162640615466
"1451",1,1,30,-1.37077114722093
"1501",1,1,31,0.0328007946967476
"1551",1,1,32,-0.347919071164003
"1601",1,1,33,-0.933568095541045
"1651",1,1,34,0.110423851378273
"1701",1,1,35,0.682008713530674
"1751",1,1,36,-4.20396073745542
"1801",1,1,37,-1.02029868359127
"1851",1,1,38,-0.336265016507228
"1901",1,1,39,-6.15181375850964
"1951",1,1,40,0.0435114539731964
"2001",1,1,41,-1.26174281200349
"2051",1,1,42,-1.32673819717325
"2101",1,1,43,-0.0611346009475767
"2151",1,1,44,2.22540200314026
"2201",1,1,45,0.892208311047484
"2251",1,1,46,-0.540982931934162
"2301",1,1,47,2.5103351899268
"2351",1,1,48,-0.330601232371331
"2401",1,1,49,-0.992926255476772
"2451",1,1,50,-0.297340199381611
"2501",1,1,51,0.541469317691868
"2551",1,1,52,-1.13267967525483
"2601",1,1,53,-1.04248090112739
"2651",1,1,54,0.746623249971554
"2701",1,1,55,2.18396464361964
