"","subject","node","timepoint","value"
"1",1,1,1,-0.929571171639782
"51",1,1,2,0.964638102500264
"101",1,1,3,-1.22407598770335
"151",1,1,4,-1.853937455625
"201",1,1,5,-0.87028949698561
"251",1,1,6,-2.00426014110208
"301",1,1,7,-1.46252784428722
"351",1,1,8,1.37487226173384
"401",1,1,9,-1.70340978078862
"451",1,1,10,-2.81626580254401
"501",1,1,11,-0.799934405684131
"551",1,1,12,0.597095752656146
"601",1,1,13,-0.351830998776746
"651",1,1,14,0.34873828478239
"701",1,1,15,-1.31464463912371
"751",1,1,16,-0.394732856583188
"801",1,1,17,-1.76221682261794
"851",1,1,18,1.87330431414476
"901",1,1,19,-0.939409290597927
"951",1,1,20,-0.229493094631811
"1001",1,1,21,-1.52377404450951
"1051",1,1,22,-2.73218511016515
"1101",1,1,23,-1.5835292311012
"1151",1,1,24,0.765283094360267
"1201",1,1,25,-0.223393462638541
"1251",1,1,26,-0.217064863793859
"1301",1,1,27,-1.38097124307734
"1351",1,1,28,-1.57623996758168
"1401",1,1,29,0.235316815444804
"1451",1,1,30,-5.85237984374219
"1501",1,1,31,0.544007972043939
"1551",1,1,32,-0.511812224182841
"1601",1,1,33,-0.307461768665017
"1651",1,1,34,-3.02520534785067
"1701",1,1,35,3.39697140193825
"1751",1,1,36,5.36834115655153
"1801",1,1,37,-2.42286553884941
"1851",1,1,38,2.99727010278109
"1901",1,1,39,-1.91627638854239
"1951",1,1,40,-0.66427105082814
"2001",1,1,41,-1.06802554715773
"2051",1,1,42,-1.24201049043511
"2101",1,1,43,-2.55761382411689
"2151",1,1,44,-2.77495300618214
"2201",1,1,45,-0.812624422138648
"2251",1,1,46,-1.03781171937766
"2301",1,1,47,-1.27503490229003
"2351",1,1,48,-0.420979361672081
"2401",1,1,49,-2.25129592364273
"2451",1,1,50,1.23726770265617
"2501",1,1,51,-1.73164874454163
"2551",1,1,52,1.18555170766706
"2601",1,1,53,-1.17185220659523
"2651",1,1,54,-1.61453832991638
"2701",1,1,55,-0.212289638702824
"2751",1,1,56,1.5432150981138
"2801",1,1,57,-2.0990196840855
"2851",1,1,58,1.56810740367599
"2901",1,1,59,-2.34372979083621
"2951",1,1,60,-0.492606588171219
"3001",1,1,61,0.0861096193409907
"3051",1,1,62,-0.25545739895337
"3101",1,1,63,-0.88052925964544
"3151",1,1,64,2.45285763818677
"3201",1,1,65,-0.425538720230151
"3251",1,1,66,0.0257118653842526
"3301",1,1,67,-0.899515231507651
"3351",1,1,68,1.19649366258867
"3401",1,1,69,-0.868279984506806
"3451",1,1,70,-0.265124443964126
"3501",1,1,71,-1.02112076601782
"3551",1,1,72,-2.23318550578023
"3601",1,1,73,-0.185221857015387
"3651",1,1,74,0.349552624435516
"3701",1,1,75,-2.23762855424827
"3751",1,1,76,1.18995343719292
"3801",1,1,77,-1.22756357195766
"3851",1,1,78,1.63190486722971
"3901",1,1,79,-0.541115452055702
"3951",1,1,80,2.92500323793322
"4001",1,1,81,2.50339029582966
"4051",1,1,82,0.1519782767623
"4101",1,1,83,-0.0857569343863537
"4151",1,1,84,-2.04536328269135
"4201",1,1,85,-1.2951634662071
"4251",1,1,86,-0.690533169550919
"4301",1,1,87,-0.244990549552039
"4351",1,1,88,-0.541851544392023
"4401",1,1,89,-1.54140715246172
"4451",1,1,90,-1.77428904610383
"4501",1,1,91,0.0312870006044707
"4551",1,1,92,4.07965454725769
"4601",1,1,93,-1.95208404332426
"4651",1,1,94,-3.47699711930352
"4701",1,1,95,-0.709324972686169
"4751",1,1,96,-1.23998780991662
"4801",1,1,97,-0.771515584713443
"4851",1,1,98,-0.492598228598463
"4901",1,1,99,-0.683506787125929
"4951",1,1,100,-1.48594518965867
"5001",1,2,1,-1.98706354116924
"5051",1,2,2,-3.88832477021807
"5101",1,2,3,-1.18306944243095
"5151",1,2,4,4.90271123681014
"5201",1,2,5,1.05427110566028
"5251",1,2,6,0.665341671319565
"5301",1,2,7,2.79945435471884
"5351",1,2,8,1.98626393204196
"5401",1,2,9,-2.69070754626807
"5451",1,2,10,-0.989871633722121
"5501",1,2,11,-0.831868634790471
"5551",1,2,12,1.91632164593479
"5601",1,2,13,-1.17716383685369
"5651",1,2,14,1.72732817615253
"5701",1,2,15,-1.39295860656409
"5751",1,2,16,-3.3044475881996
"5801",1,2,17,-1.15983918659183
"5851",1,2,18,1.95353403130862
"5901",1,2,19,1.61065904148283
"5951",1,2,20,1.12305472784681
"6001",1,2,21,-1.87847965792565
"6051",1,2,22,2.90418521605323
"6101",1,2,23,-1.7867086443136
"6151",1,2,24,-0.163693068394619
"6201",1,2,25,-1.03254947267469
"6251",1,2,26,-0.124248158403507
"6301",1,2,27,-2.31538907478482
"6351",1,2,28,-0.429482377518728
"6401",1,2,29,-2.38844382071433
"6451",1,2,30,-1.83646926649269
"6501",1,2,31,-2.15879723030272
"6551",1,2,32,1.83276743554051
"6601",1,2,33,-2.47645241011996
"6651",1,2,34,1.03572855237422
"6701",1,2,35,-0.952425141347293
"6751",1,2,36,0.410171979995991
"6801",1,2,37,0.0434982153717279
"6851",1,2,38,1.57101372149127
"6901",1,2,39,-0.545673980834042
"6951",1,2,40,0.948496394772119
"7001",1,2,41,-1.9483673332175
"7051",1,2,42,3.43187227266832
"7101",1,2,43,-0.343001222239762
"7151",1,2,44,2.05613370490637
"7201",1,2,45,-1.73777057114416
"7251",1,2,46,-0.991234870692418
"7301",1,2,47,-1.08368320460055
"7351",1,2,48,1.84805605386283
"7401",1,2,49,-0.797399655601462
"7451",1,2,50,1.82022581798642
"7501",1,2,51,-1.32593917113352
"7551",1,2,52,-2.63260495381439
"7601",1,2,53,0.00726504491316239
"7651",1,2,54,2.65366832991948
"7701",1,2,55,-2.53282278868347
"7751",1,2,56,3.75834065549857
"7801",1,2,57,-2.34197820863038
"7851",1,2,58,1.37274365337827
"7901",1,2,59,-2.77189578433445
"7951",1,2,60,-0.224409577625801
"8001",1,2,61,-1.43009226074348
"8051",1,2,62,-0.520425512472898
"8101",1,2,63,-2.56933654407309
"8151",1,2,64,3.38457658552471
"8201",1,2,65,-1.68821409791028
"8251",1,2,66,-0.834442342306353
"8301",1,2,67,-1.38161371912319
"8351",1,2,68,-0.97706004662994
"8401",1,2,69,0.879395127675767
"8451",1,2,70,-3.01743518664846
"8501",1,2,71,-1.93240023418431
"8551",1,2,72,2.92715018238933
"8601",1,2,73,-1.73897215963642
"8651",1,2,74,-1.06899163307505
"8701",1,2,75,-1.8306486431485
"8751",1,2,76,4.50750173888337
"8801",1,2,77,-0.0741805489682608
"8851",1,2,78,-1.20491890365723
"8901",1,2,79,-0.25449889711138
"8951",1,2,80,-1.67573906252546
"9001",1,2,81,-2.01295545760858
"9051",1,2,82,2.43664692069156
"9101",1,2,83,-0.866482861755039
"9151",1,2,84,-4.82012561281687
"9201",1,2,85,-0.941504775509413
"9251",1,2,86,-3.28578645933378
"9301",1,2,87,-2.50841264808583
"9351",1,2,88,0.0745133655672367
"9401",1,2,89,0.0125338494508424
"9451",1,2,90,-2.46844177330987
"9501",1,2,91,-1.04220138688575
"9551",1,2,92,-1.38371012986705
"9601",1,2,93,-0.412722231621156
"9651",1,2,94,-1.97796719880337
"9701",1,2,95,-1.26292065219183
"9751",1,2,96,0.105979246037129
"9801",1,2,97,-0.988304158191803
"9851",1,2,98,-1.67301208391693
"9901",1,2,99,-0.796674193389726
"9951",1,2,100,-3.61595649038945
"10001",1,3,1,-2.60100980616573
"10051",1,3,2,2.63801538147361
"10101",1,3,3,-0.811762867450361
"10151",1,3,4,7.27197057660936
"10201",1,3,5,-1.75331293769369
"10251",1,3,6,1.83894043574746
"10301",1,3,7,0.233976493974305
"10351",1,3,8,-0.0877266670288178
"10401",1,3,9,-2.24244325458368
"10451",1,3,10,0.564156857171285
"10501",1,3,11,-1.62235128779361
"10551",1,3,12,0.915948898807799
"10601",1,3,13,-2.38040958754723
"10651",1,3,14,-0.679952786260013
"10701",1,3,15,-2.05796701055092
"10751",1,3,16,-0.342494537335023
"10801",1,3,17,-0.910933556234814
"10851",1,3,18,1.35929937220924
