"","subject","node","timepoint","value"
"1",1,1,1,-1.77543373216105
"51",1,1,2,0.398034340142862
"101",1,1,3,-0.509439034827219
"151",1,1,4,-2.06272331185255
"201",1,1,5,-1.83778627221527
"251",1,1,6,-2.19909816764854
"301",1,1,7,0.731732184424405
"351",1,1,8,-1.09315149573362
"401",1,1,9,0.579863224597156
"451",1,1,10,4.52053972347648
"501",1,1,11,-0.307662675445136
"551",1,1,12,-1.66864765573618
"601",1,1,13,0.821019809044023
"651",1,1,14,1.21049498428441
"701",1,1,15,-0.847533968416748
"751",1,1,16,-0.0737707265892724
"801",1,1,17,-1.36476781115143
"851",1,1,18,-2.45901388315059
"901",1,1,19,0.171504316762166
"951",1,1,20,0.715001731700111
"1001",1,1,21,-0.403231171136972
"1051",1,1,22,-2.22774015010033
"1101",1,1,23,-1.81015773483822
"1151",1,1,24,4.13867793023744
"1201",1,1,25,-1.65786659041569
"1251",1,1,26,-0.668367150547308
"1301",1,1,27,-0.982109163144282
"1351",1,1,28,-0.543065961233665
"1401",1,1,29,-0.937224564870495
"1451",1,1,30,-1.54613538189218
"1501",1,1,31,-0.623495628483061
"1551",1,1,32,-0.729169564139802
"1601",1,1,33,-1.12064900071684
"1651",1,1,34,-0.792896932874992
"1701",1,1,35,-0.0921574379855798
"1751",1,1,36,-2.66185571338313
"1801",1,1,37,-1.23427760215046
"1851",1,1,38,-0.391200604735349
"1901",1,1,39,-2.56105996553198
"1951",1,1,40,-0.0166628713365724
"2001",1,1,41,-0.946527812819556
"2051",1,1,42,-0.174321427085743
"2101",1,1,43,0.256486945172916
"2151",1,1,44,1.61749390201457
"2201",1,1,45,0.29185148934717
"2251",1,1,46,0.0823401687334273
"2301",1,1,47,0.558199604788552
"2351",1,1,48,1.66982988708474
"2401",1,1,49,-1.94498790663801
"2451",1,1,50,0.752724371009669
"2501",1,1,51,0.847131999142575
"2551",1,1,52,-1.843988183398
"2601",1,1,53,-0.923198740391811
"2651",1,1,54,1.9468374521633
"2701",1,1,55,3.39043630431585
"2751",1,1,56,1.44936850159316
"2801",1,1,57,-1.68686400185079
"2851",1,1,58,-0.203039800765534
"2901",1,1,59,-0.192345861139652
"2951",1,1,60,-1.95136938657386
"3001",1,1,61,0.0482786203784273
"3051",1,1,62,0.287442239490116
"3101",1,1,63,-2.36028014860929
"3151",1,1,64,2.94632004246693
"3201",1,1,65,0.164598889948661
"3251",1,1,66,0.456482986055331
"3301",1,1,67,-0.949351685159044
"3351",1,1,68,-0.79867690711525
"3401",1,1,69,-1.24449630375548
"3451",1,1,70,-0.666488632714935
"3501",1,1,71,-2.08847414123585
"3551",1,1,72,-2.11091351081362
"3601",1,1,73,-0.475544223016651
"3651",1,1,74,2.92985633926182
"3701",1,1,75,-1.88722228344853
"3751",1,1,76,1.62396890332669
"3801",1,1,77,-1.86886647301738
"3851",1,1,78,0.362695546045711
"3901",1,1,79,0.901989257765632
"3951",1,1,80,3.3230199380185
"4001",1,1,81,-1.9694324586225
"4051",1,1,82,0.037416324671358
"4101",1,1,83,-0.426848565009555
"4151",1,1,84,5.41981072180352
"4201",1,1,85,-0.328034558920046
"4251",1,1,86,-3.37283574075341
"4301",1,1,87,1.48424561199588
"4351",1,1,88,-0.335707547360865
"4401",1,1,89,-3.6616407594868
"4451",1,1,90,-0.288074883468796
"4501",1,1,91,0.123249876336938
"4551",1,1,92,-0.400701577356531
"4601",1,1,93,-0.975605510850741
"4651",1,1,94,3.2019305190336
"4701",1,1,95,-4.95931821513202
"4751",1,1,96,-2.40143636115742
"4801",1,1,97,1.25166214026586
"4851",1,1,98,-2.75950630824119
"4901",1,1,99,1.05010057722528
"4951",1,1,100,0.84825931449466
"5001",1,1,101,-1.27734353312848
"5051",1,1,102,-0.196230264168782
"5101",1,1,103,2.81698523352859
"5151",1,1,104,0.0338469752588314
"5201",1,1,105,-2.30596730278259
"5251",1,1,106,0.873188828478582
"5301",1,1,107,-1.27663994272718
"5351",1,1,108,-2.99614317457625
"5401",1,1,109,-0.718973150086341
"5451",1,1,110,-0.22088738186983
"5501",1,1,111,-1.95176607687773
"5551",1,1,112,2.11240397319221
"5601",1,1,113,-2.13033574459743
"5651",1,1,114,-1.57134806651147
"5701",1,1,115,-1.49468182002883
"5751",1,1,116,-1.60776663775595
"5801",1,1,117,-1.38611045914085
"5851",1,1,118,-0.207046738225186
"5901",1,1,119,-0.743419317901819
"5951",1,1,120,0.839596109201513
"6001",1,1,121,-1.31420038203865
"6051",1,1,122,-1.50886654662374
"6101",1,1,123,-0.952490121640969
"6151",1,1,124,1.33873618695131
"6201",1,1,125,-0.221146587131745
"6251",1,1,126,-1.98565617788184
"6301",1,1,127,-1.51575953856657
"6351",1,1,128,-2.17189256164541
"6401",1,1,129,-0.877759532969974
"6451",1,1,130,-0.335063178460295
"6501",1,1,131,2.6525000365368
"6551",1,1,132,-2.33596267864919
"6601",1,1,133,-0.808815660436216
"6651",1,1,134,-0.489734675714201
"6701",1,1,135,-1.87840620374127
"6751",1,1,136,1.06801101546428
"6801",1,1,137,-1.84371380689788
"6851",1,1,138,-2.51363164561967
"6901",1,1,139,0.268305558906609
"6951",1,1,140,1.34052835943807
"7001",1,1,141,-0.182725910651895
"7051",1,1,142,0.436021431211331
"7101",1,1,143,0.230777862670891
"7151",1,1,144,-1.24482976169679
"7201",1,1,145,-0.336504639192223
"7251",1,1,146,0.954410189053002
"7301",1,1,147,0.781427446672313
"7351",1,1,148,2.31821093253475
"7401",1,1,149,0.127369959118555
"7451",1,1,150,0.962999125471933
"7501",1,1,151,-1.78868568163823
"7551",1,1,152,-1.40250507584326
"7601",1,1,153,-2.03593670025353
"7651",1,1,154,-1.26768323453921
