"","subject","node","timepoint","value"
"1",1,1,1,-2.57412607276183
"51",1,1,2,2.09685609981123
"101",1,1,3,0.600606350713087
"151",1,1,4,-2.39164822897375
"201",1,1,5,-2.08268556017913
"251",1,1,6,1.13075714705599
"301",1,1,7,4.10315585495886
"351",1,1,8,3.12866598959435
"401",1,1,9,-1.52382010011075
"451",1,1,10,-1.16586634052095
"501",1,1,11,-1.0902747395269
"551",1,1,12,-1.43657068052728
"601",1,1,13,0.189196223997168
"651",1,1,14,3.78110569586666
"701",1,1,15,-2.98903248494813
"751",1,1,16,0.0899695919833705
"801",1,1,17,0.22656544561263
"851",1,1,18,-1.09683188093212
"901",1,1,19,0.104240831133153
"951",1,1,20,1.10481915674104
"1001",1,1,21,-1.62076600069407
"1051",1,1,22,-0.143947306984001
"1101",1,1,23,1.24007591414872
"1151",1,1,24,-0.233059681136912
"1201",1,1,25,-1.84429352635697
"1251",1,1,26,2.32965946039432
"1301",1,1,27,-0.0518437211776769
"1351",1,1,28,1.64874840124734
"1401",1,1,29,-2.11530131012295
"1451",1,1,30,-3.33809601988474
"1501",1,1,31,-3.12288861741808
"1551",1,1,32,-1.84688233950649
"1601",1,1,33,-2.48638502659331
"1651",1,1,34,-3.92266192242609
"1701",1,1,35,0.621038750417055
"1751",1,1,36,2.9478320774049
"1801",1,1,37,-0.633929245490634
"1851",1,1,38,-2.82019899637873
"1901",1,1,39,-0.348882410052044
"1951",1,1,40,1.12836361596425
"2001",1,1,41,-1.33043548496046
"2051",1,1,42,-0.0174949992139563
"2101",1,1,43,-5.27943915111498
"2151",1,1,44,0.643198296415469
"2201",1,1,45,-0.437754576152507
"2251",1,1,46,0.850762576626257
"2301",1,1,47,5.40594701507686
"2351",1,1,48,1.22576328154896
"2401",1,1,49,-1.78224322311021
"2451",1,1,50,6.16834775876416
"2501",1,1,51,-2.44435646512774
"2551",1,1,52,-0.70064266784583
"2601",1,1,53,-1.44857207480099
"2651",1,1,54,-1.7954244717925
"2701",1,1,55,0.132927497600584
"2751",1,1,56,2.00077669099828
"2801",1,1,57,-1.05416401923935
"2851",1,1,58,-1.60134818725027
"2901",1,1,59,1.6232500559125
"2951",1,1,60,-1.67043773232021
"3001",1,1,61,-0.483098232031488
"3051",1,1,62,-0.435723557798027
"3101",1,1,63,0.106170974435596
"3151",1,1,64,2.89414917169262
"3201",1,1,65,-1.15339567648084
"3251",1,1,66,-4.59919710880089
"3301",1,1,67,-0.568215807253512
"3351",1,1,68,-2.68538237390796
"3401",1,1,69,0.268165956517714
"3451",1,1,70,-0.409334861709984
"3501",1,1,71,-2.27852623770932
"3551",1,1,72,-1.20385385156074
"3601",1,1,73,-2.14462436274238
"3651",1,1,74,2.13588783785834
"3701",1,1,75,-5.1083824259958
"3751",1,1,76,3.4568514898184
"3801",1,1,77,-0.0047350957861175
"3851",1,1,78,-2.30312658410138
"3901",1,1,79,-1.26489540461381
"3951",1,1,80,-0.634604207959436
"4001",1,1,81,-1.69566626141805
"4051",1,1,82,-0.942452319568826
"4101",1,1,83,-2.22823071077084
"4151",1,1,84,-0.771122295149919
"4201",1,1,85,-1.86033186313814
"4251",1,1,86,-0.830019660227402
"4301",1,1,87,-1.23928035010798
"4351",1,1,88,-0.591298604918992
"4401",1,1,89,-1.66852480885475
"4451",1,1,90,1.50453487166961
"4501",1,1,91,4.29537825703111
"4551",1,1,92,-0.779872053182975
"4601",1,1,93,-3.29662309112527
"4651",1,1,94,-2.91903046631562
"4701",1,1,95,1.65722448704885
"4751",1,1,96,1.13886424825413
"4801",1,1,97,-1.44810202848771
"4851",1,1,98,2.38493023160673
"4901",1,1,99,-0.172393314717385
"4951",1,1,100,-0.18883936285683
"5001",1,1,101,-0.883003554874096
"5051",1,1,102,-1.9449372440272
"5101",1,1,103,0.865900198648841
"5151",1,1,104,2.98582186498925
"5201",1,1,105,-1.22901383466923
"5251",1,1,106,0.869267040745639
"5301",1,1,107,1.90186244425624
"5351",1,1,108,2.00905773701077
"5401",1,1,109,3.08434849087617
"5451",1,1,110,0.749348539234148
"5501",1,1,111,3.88427060305049
"5551",1,1,112,1.67745942486176
"5601",1,1,113,1.66510798105511
"5651",1,1,114,-0.099077584977401
"5701",1,1,115,1.10433069131481
"5751",1,1,116,-0.306327932981026
"5801",1,1,117,-0.770604664965391
"5851",1,1,118,-1.55016478396034
"5901",1,1,119,-1.370874530791
"5951",1,1,120,1.61686530692852
"6001",1,1,121,-0.715001600624669
"6051",1,1,122,-3.32734944526393
"6101",1,1,123,-0.116508188885885
"6151",1,1,124,1.44617701674243
"6201",1,1,125,-1.21215536985823
"6251",1,1,126,1.34703971583001
"6301",1,1,127,-0.621632867698758
"6351",1,1,128,2.21013724274068
"6401",1,1,129,-1.24023322428273
"6451",1,1,130,-0.984721628776059
"6501",1,1,131,-0.831582456995076
"6551",1,1,132,0.659309378233268
"6601",1,1,133,-1.09725974839765
"6651",1,1,134,-2.66127072477382
"6701",1,1,135,2.40511157608175
"6751",1,1,136,2.52259219495046
"6801",1,1,137,-1.57062440850693
"6851",1,1,138,2.19286521416869
"6901",1,1,139,0.48331792233732
"6951",1,1,140,2.68035669279081
"7001",1,1,141,-1.19147690699641
"7051",1,1,142,3.50677271979833
"7101",1,1,143,0.0600640769672415
"7151",1,1,144,-1.66401003319265
"7201",1,1,145,-1.22132835225873
"7251",1,1,146,6.33458856407205
"7301",1,1,147,-1.05047917196552
"7351",1,1,148,2.97469758827397
"7401",1,1,149,-0.647601805348131
"7451",1,1,150,-3.37665164797275
"7501",1,1,151,2.10366192914013
"7551",1,1,152,3.19968965527488
"7601",1,1,153,-1.980219941758
"7651",1,1,154,-1.9706896540471
"7701",1,1,155,1.59871145989129
"7751",1,1,156,-1.66037626466125
"7801",1,1,157,-1.99595146022379
"7851",1,1,158,-0.852020757584398
"7901",1,1,159,0.616976969855488
"7951",1,1,160,-2.23545415866193
"8001",1,1,161,0.661016987695164
"8051",1,1,162,-0.067344755723031
"8101",1,1,163,0.362005763383193
"8151",1,1,164,4.86454710954395
"8201",1,1,165,-1.35713824595016
"8251",1,1,166,1.65785717889664
"8301",1,1,167,-1.58419661329295
"8351",1,1,168,-1.66324577731065
"8401",1,1,169,-2.84088459391914
"8451",1,1,170,-5.62731326319738
"8501",1,1,171,-0.610471542234127
"8551",1,1,172,0.695243447631044
"8601",1,1,173,-1.02601696396106
"8651",1,1,174,-1.3346850796386
"8701",1,1,175,1.8148341363127
"8751",1,1,176,-0.168434601873193
"8801",1,1,177,-0.433671856002834
"8851",1,1,178,-0.800208284956665
"8901",1,1,179,1.61265277632449
"8951",1,1,180,-0.529175754973304
"9001",1,1,181,-0.946135214969778
"9051",1,1,182,-1.12281502836624
"9101",1,1,183,-1.31657208585556
"9151",1,1,184,0.210931836009305
"9201",1,1,185,0.113769967752595
"9251",1,1,186,5.30633471892101
"9301",1,1,187,-3.27822026049626
"9351",1,1,188,-2.04695744071369
"9401",1,1,189,-1.15809408830199
"9451",1,1,190,2.06123410028872
"9501",1,1,191,0.750158477721305
"9551",1,1,192,1.62940881225126
"9601",1,1,193,-2.14153658459617
"9651",1,1,194,-3.55729449099581
"9701",1,1,195,-1.03282019036642
"9751",1,1,196,2.41945599651757
"9801",1,1,197,-1.77242170074211
"9851",1,1,198,2.5406098974206
"9901",1,1,199,-1.6649217876595
"9951",1,1,200,-4.49073668158471
"10001",1,2,1,-1.55396104273644
"10051",1,2,2,2.87112183132301
"10101",1,2,3,-3.08706730455054
"10151",1,2,4,-3.39032581016459
"10201",1,2,5,-1.309907711627
"10251",1,2,6,0.106819279255393
"10301",1,2,7,3.83933009539213
"10351",1,2,8,0.731900773957826
"10401",1,2,9,-1.83559208298355
"10451",1,2,10,2.94997434698436
"10501",1,2,11,0.404331754077525
"10551",1,2,12,-1.32766832281615
"10601",1,2,13,-2.93798209184569
"10651",1,2,14,-0.261526904483578
"10701",1,2,15,-0.208962484125193
"10751",1,2,16,-0.570144918418562
"10801",1,2,17,1.98830973124441
