"","subject","node","timepoint","value"
"1",1,1,1,-1.63205672445876
"51",1,1,2,-1.21796773652998
"101",1,1,3,-0.427382937606757
"151",1,1,4,-1.06199628821214
"201",1,1,5,-0.88441636579268
"251",1,1,6,-1.1662161735754
"301",1,1,7,-0.786126215646941
"351",1,1,8,-0.852554184205444
"401",1,1,9,-1.04170233704907
"451",1,1,10,-1.65280348333978
"501",1,1,11,-0.24283255770609
"551",1,1,12,-0.424929808174813
"601",1,1,13,-0.808685882652105
"651",1,1,14,-0.397083473319446
"701",1,1,15,-1.02676266235672
"751",1,1,16,-0.503247424184862
"801",1,1,17,-0.899575833969972
"851",1,1,18,1.64889319458041
"901",1,1,19,-1.08221508350504
"951",1,1,20,-1.21137174504146
"1001",1,1,21,-0.835387663745237
"1051",1,1,22,-1.20873698282302
"1101",1,1,23,-0.908454354385122
"1151",1,1,24,-0.311049424716575
"1201",1,1,25,-0.0286872364653522
"1251",1,1,26,-2.36353601225835
"1301",1,1,27,-1.39213912089986
"1351",1,1,28,-0.940514758770501
"1401",1,1,29,-1.47914852149732
"1451",1,1,30,-0.79038303097161
"1501",1,1,31,-1.19525417238122
"1551",1,1,32,-1.15050741477846
"1601",1,1,33,-0.799034872458939
"1651",1,1,34,-1.30198218062296
"1701",1,1,35,-0.976965999785939
"1751",1,1,36,-0.807743281545303
"1801",1,1,37,-1.66659920271167
"1851",1,1,38,-0.917786407885217
"1901",1,1,39,-1.87707284571532
"1951",1,1,40,-1.313927545024
"2001",1,1,41,-1.263601567833
"2051",1,1,42,-1.07041450830102
"2101",1,1,43,-0.949922618966087
"2151",1,1,44,-0.994769177614605
"2201",1,1,45,-1.29481023187203
"2251",1,1,46,-0.713156884923255
"2301",1,1,47,-1.25509355723208
"2351",1,1,48,-0.892152683561169
"2401",1,1,49,-0.713332827032765
"2451",1,1,50,-0.423331441842803
"2501",1,2,1,-0.811095531771453
"2551",1,2,2,-1.77587734107012
"2601",1,2,3,-1.05143839675811
"2651",1,2,4,-1.29171764962191
"2701",1,2,5,-1.58216854376297
"2751",1,2,6,-2.1322387919393
"2801",1,2,7,-1.10847266241179
"2851",1,2,8,-1.54964477406951
"2901",1,2,9,-1.93923706760815
"2951",1,2,10,-1.67516157483641
"3001",1,2,11,-1.31451786793076
"3051",1,2,12,-1.12954469438053
"3101",1,2,13,-1.07886501369698
"3151",1,2,14,-1.4242499387455
"3201",1,2,15,0.858818790984461
"3251",1,2,16,-1.1455584175518
"3301",1,2,17,-1.55678461409878
"3351",1,2,18,0.283883480062722
"3401",1,2,19,-1.2439870587607
"3451",1,2,20,-1.6466213597365
"3501",1,2,21,-1.29058752859227
"3551",1,2,22,-2.42754329317813
"3601",1,2,23,-1.36540999303538
"3651",1,2,24,-0.809210352056438
