"","subject","node","timepoint","value"
"1",1,1,1,-0.732724309616632
"51",1,1,2,0.979154109487352
"101",1,1,3,0.42592038717065
"151",1,1,4,-3.8977228193113
"201",1,1,5,-0.359762693471231
"251",1,1,6,-0.673267817482982
"301",1,1,7,3.01912175498609
"351",1,1,8,0.513916724922655
"401",1,1,9,-0.355454737054303
"451",1,1,10,-0.418887183971795
"501",1,1,11,-0.762314908460199
"551",1,1,12,-0.502679063230599
"601",1,1,13,-0.636402252492953
"651",1,1,14,-1.04693882225772
"701",1,1,15,-1.59474160389046
"751",1,1,16,2.38656198043525
"801",1,1,17,-1.25144284729892
"851",1,1,18,0.87024902110167
"901",1,1,19,-0.0282048650457038
"951",1,1,20,-2.19146064088841
"1001",1,1,21,-0.490285431666404
"1051",1,1,22,-0.431714546063365
"1101",1,1,23,-1.10362914834918
"1151",1,1,24,2.4980607642584
"1201",1,1,25,1.57447418331288
"1251",1,1,26,-0.404032690354309
"1301",1,1,27,0.0452435627567407
"1351",1,1,28,0.329789446559976
"1401",1,1,29,-1.34033467543344
"1451",1,1,30,-2.0779794818362
"1501",1,1,31,-5.18080131202765
"1551",1,1,32,-1.34612785030774
"1601",1,1,33,-0.462709389886324
"1651",1,1,34,-0.494632268588854
"1701",1,1,35,2.21811165599024
"1751",1,1,36,0.996136118558981
"1801",1,1,37,-1.2849308218367
"1851",1,1,38,1.60058584627535
"1901",1,1,39,-1.01792271734604
"1951",1,1,40,1.10654297754511
"2001",1,1,41,-1.18287327290103
"2051",1,1,42,-1.42749805000222
"2101",1,1,43,-3.24614369648049
"2151",1,1,44,3.17163958889916
"2201",1,1,45,-1.50294390955326
"2251",1,1,46,0.533351375353965
"2301",1,1,47,-0.371047629130195
"2351",1,1,48,1.54232976068855
"2401",1,1,49,-1.55752655793108
"2451",1,1,50,1.15811954322254
"2501",1,1,51,-1.275983406372
"2551",1,1,52,-0.93246738119558
"2601",1,1,53,-0.895230129292477
"2651",1,1,54,-0.35055905516221
"2701",1,1,55,-0.906603029710731
"2751",1,1,56,5.42824034044142
"2801",1,1,57,-1.00280813441096
"2851",1,1,58,-1.73424370847682
"2901",1,1,59,-1.03754253492528
"2951",1,1,60,-1.74068812190818
"3001",1,1,61,-0.781345832996833
"3051",1,1,62,-0.709480019370911
"3101",1,1,63,1.28773301537436
"3151",1,1,64,0.585312321850652
"3201",1,1,65,-0.601460987031648
"3251",1,1,66,-0.403537726185419
"3301",1,1,67,-0.736677399926843
"3351",1,1,68,-1.97686226315229
"3401",1,1,69,-0.585949167176855
"3451",1,1,70,-0.567894479125229
"3501",1,1,71,-0.184999284420334
"3551",1,1,72,-2.36598106189207
"3601",1,1,73,-0.404144252573044
"3651",1,1,74,-1.29250173244782
"3701",1,1,75,-3.85099118838964
"3751",1,1,76,-2.199707205558
"3801",1,1,77,-0.974889640833753
"3851",1,1,78,3.84004857731469
"3901",1,1,79,1.20305351065193
"3951",1,1,80,-0.657710569674191
"4001",1,1,81,-1.6800254852468
"4051",1,1,82,-0.405195228986738
"4101",1,1,83,0.669055971184001
"4151",1,1,84,1.35771883065507
"4201",1,1,85,-1.54509080598123
"4251",1,1,86,-1.55999735606871
"4301",1,1,87,-1.0568373133599
"4351",1,1,88,-0.821708471406931
"4401",1,1,89,1.54729547910482
"4451",1,1,90,1.02542771330621
"4501",1,1,91,0.948043576678588
"4551",1,1,92,-1.53756994143701
"4601",1,1,93,-2.26610084772932
"4651",1,1,94,-3.15672918501965
"4701",1,1,95,1.1222331321732
"4751",1,1,96,0.0600501596085425
"4801",1,1,97,-1.92001309014404
"4851",1,1,98,-1.01069027814383
"4901",1,1,99,0.602644006180749
"4951",1,1,100,-0.319295926378302
"5001",1,1,101,-0.314503713696826
"5051",1,1,102,-1.80576208909315
"5101",1,1,103,0.361884432598827
"5151",1,1,104,-2.50631106147788
"5201",1,1,105,-0.96408007806408
"5251",1,1,106,1.17177499080363
"5301",1,1,107,3.19920204815898
"5351",1,1,108,-0.018367576850811
"5401",1,1,109,-2.32854495255524
"5451",1,1,110,2.03423768702926
"5501",1,1,111,1.24746357358836
"5551",1,1,112,-0.00648029241131504
"5601",1,1,113,-2.03129014499675
"5651",1,1,114,0.512470356781122
"5701",1,1,115,0.692057762916661
"5751",1,1,116,-2.3988380143613
"5801",1,1,117,-1.66024486834719
"5851",1,1,118,0.298661848561741
"5901",1,1,119,-1.66138968194257
"5951",1,1,120,-2.27998838614926
"6001",1,1,121,-1.29960925938782
"6051",1,1,122,0.230995120764668
"6101",1,1,123,-1.31212171233344
"6151",1,1,124,5.91471133314632
"6201",1,1,125,2.34362305591311
"6251",1,1,126,1.45203098846301
"6301",1,1,127,-1.18714533634834
"6351",1,1,128,-0.109726512321071
"6401",1,1,129,-2.52240758128856
"6451",1,1,130,-0.471897012034877
"6501",1,1,131,0.108684876612709
"6551",1,1,132,0.0752481399325894
"6601",1,1,133,-0.138245687742835
"6651",1,1,134,1.73827425419154
"6701",1,1,135,2.42628139885045
"6751",1,1,136,0.00524530403138723
"6801",1,1,137,-1.97581516876564
"6851",1,1,138,1.39949552577273
"6901",1,1,139,-1.20342192499768
"6951",1,1,140,-2.33940338152982
"7001",1,1,141,-1.65717662115628
"7051",1,1,142,-0.905112265044279
"7101",1,1,143,-1.18870901241578
"7151",1,1,144,-2.01911529688138
"7201",1,1,145,-0.0650052538555702
"7251",1,1,146,2.71086451559802
"7301",1,1,147,-1.0495606644085
"7351",1,1,148,1.20348791202556
"7401",1,1,149,3.23025087272414
"7451",1,1,150,1.62540323330601
"7501",1,1,151,-2.78340780660361
"7551",1,1,152,-0.0238260335997756
"7601",1,1,153,-1.2064701298301
"7651",1,1,154,-2.1159597430336
"7701",1,1,155,0.56831751401168
"7751",1,1,156,2.51861289004968
"7801",1,1,157,0.0816582027766633
"7851",1,1,158,-1.47180183180037
"7901",1,1,159,2.41296502876315
"7951",1,1,160,0.384370520722436
"8001",1,1,161,-1.87652861726033
"8051",1,1,162,-0.00128658277220446
"8101",1,1,163,-1.9329033787356
"8151",1,1,164,4.56508546634792
"8201",1,1,165,-1.55975244716806
"8251",1,1,166,0.72704434736808
"8301",1,1,167,0.950892242599928
"8351",1,1,168,-0.0165397462636723
"8401",1,1,169,-0.47116082263385
"8451",1,1,170,-3.8829072790061
"8501",1,1,171,1.12079506580512
"8551",1,1,172,-0.708866813548023
"8601",1,1,173,-1.37291983497797
"8651",1,1,174,-2.31291434566098
"8701",1,1,175,-0.650872364714689
"8751",1,1,176,0.571687959853713
"8801",1,1,177,-1.50560657838689
"8851",1,1,178,0.591242494861603
"8901",1,1,179,0.324520079286157
"8951",1,1,180,0.104656069241878
"9001",1,1,181,-1.79833842379849
"9051",1,1,182,-2.06926714214403
"9101",1,1,183,-0.568255179237976
"9151",1,1,184,-0.128867921475345
"9201",1,1,185,-1.77276274325795
"9251",1,1,186,6.62325155656093
"9301",1,1,187,-6.51803116993593
"9351",1,1,188,-1.97814378025031
"9401",1,1,189,-1.52971853488577
"9451",1,1,190,0.0563043733824721
"9501",1,1,191,2.60666959118381
"9551",1,1,192,1.01742414483925
"9601",1,1,193,1.73287654108161
"9651",1,1,194,-1.52584778027556
"9701",1,1,195,-1.08125136073096
"9751",1,1,196,0.404508078625489
"9801",1,1,197,-0.339001865876668
"9851",1,1,198,-0.632238243528384
"9901",1,1,199,0.794468515356394
"9951",1,1,200,-4.0054819963798
"10001",1,2,1,-2.4247965122267
"10051",1,2,2,3.83996407878999
"10101",1,2,3,-3.82244183725324
"10151",1,2,4,-3.19799073032648
"10201",1,2,5,-1.6079262125427
"10251",1,2,6,0.610185136111955
"10301",1,2,7,-0.831522263942002
"10351",1,2,8,-0.590451022914546
"10401",1,2,9,-1.33351057347776
"10451",1,2,10,1.57765428351304
"10501",1,2,11,-3.86368039335687
"10551",1,2,12,-3.36753190829547
"10601",1,2,13,-2.1826208670071
"10651",1,2,14,-2.57976363212858
"10701",1,2,15,-0.277714786206765
"10751",1,2,16,2.0826925943809
"10801",1,2,17,-0.873303017882134
"10851",1,2,18,1.429580327205
"10901",1,2,19,0.0415201455888462
"10951",1,2,20,0.514189699165499
"11001",1,2,21,-1.74613364736699
"11051",1,2,22,-0.186729716135804
"11101",1,2,23,1.32604048916882
"11151",1,2,24,-1.42197022588206
"11201",1,2,25,0.207783332602585
"11251",1,2,26,-3.32544591610376
"11301",1,2,27,-2.15196754563149
"11351",1,2,28,1.73961902118146
"11401",1,2,29,-0.886423381899622
"11451",1,2,30,-4.99332198180187
"11501",1,2,31,-1.62058970443438
"11551",1,2,32,-3.23458755803899
"11601",1,2,33,0.317563193568252
"11651",1,2,34,-3.29789159733197
"11701",1,2,35,-2.66958880887764
"11751",1,2,36,0.23764691281927
"11801",1,2,37,-3.21082776214712
"11851",1,2,38,3.1784411928435
"11901",1,2,39,1.73495633796246
"11951",1,2,40,-5.06531813798889
"12001",1,2,41,-1.58072913872567
"12051",1,2,42,-2.15648483025759
"12101",1,2,43,-1.64093321859866
"12151",1,2,44,1.1080466446778
