"","subject","node","timepoint","value"
"1",1,1,1,-1.42712032211854
"51",1,1,2,1.44674992987168
"101",1,1,3,-0.143329582659194
"151",1,1,4,-3.10519940339208
"201",1,1,5,-1.28364736235345
"251",1,1,6,0.328775910815978
"301",1,1,7,1.49817267787056
"351",1,1,8,0.210358790371003
"401",1,1,9,-1.22787624121793
"451",1,1,10,-0.3133889257559
"501",1,1,11,0.461404630586463
"551",1,1,12,-1.903565879816
"601",1,1,13,-1.22316750768118
"651",1,1,14,0.731033006555449
"701",1,1,15,-1.04185495700218
"751",1,1,16,1.93454283644159
"801",1,1,17,-0.966743733204394
"851",1,1,18,2.47031879566151
"901",1,1,19,0.795008672827396
"951",1,1,20,0.080320020540124
"1001",1,1,21,-1.3074505862684
"1051",1,1,22,-0.261879647802309
"1101",1,1,23,0.423134909468117
"1151",1,1,24,3.06688615613592
"1201",1,1,25,0.489217288610881
"1251",1,1,26,0.436182050465065
"1301",1,1,27,-0.27695814081473
"1351",1,1,28,0.899530060660929
"1401",1,1,29,-1.24665093027231
"1451",1,1,30,-2.99258210929646
"1501",1,1,31,-0.972158838992789
"1551",1,1,32,0.022530323097926
"1601",1,1,33,-1.2324007591024
"1651",1,1,34,-2.47961317654505
"1701",1,1,35,1.78842550886223
"1751",1,1,36,0.93120088901971
"1801",1,1,37,-1.08569928480466
"1851",1,1,38,2.63347927378772
"1901",1,1,39,0.0484301137661951
"1951",1,1,40,1.16504397880187
"2001",1,1,41,-1.19138533277111
"2051",1,1,42,-1.44594245999706
"2101",1,1,43,-2.76094209129375
"2151",1,1,44,3.5485449928992
"2201",1,1,45,1.09005987506115
"2251",1,1,46,0.342703936716374
"2301",1,1,47,1.92294336600096
"2351",1,1,48,2.68197084772358
"2401",1,1,49,-0.924483146551399
"2451",1,1,50,1.79581141497902
"2501",1,1,51,-1.48418032740709
"2551",1,1,52,-0.194039431351039
"2601",1,1,53,-1.45767119001389
"2651",1,1,54,-0.666862168700907
"2701",1,1,55,0.472439388570329
"2751",1,1,56,4.47976246894361
"2801",1,1,57,-1.06319337948412
"2851",1,1,58,-1.25783700091098
"2901",1,1,59,-0.109941076166869
"2951",1,1,60,-0.560499571561491
"3001",1,1,61,-0.713242536366541
"3051",1,1,62,-0.184144129417601
"3101",1,1,63,0.44630720297516
"3151",1,1,64,0.117595138063969
"3201",1,1,65,-0.932575861412817
"3251",1,1,66,-0.0684906790262775
"3301",1,1,67,0.586361116043242
"3351",1,1,68,-4.12581784837362
"3401",1,1,69,-1.0161607833217
"3451",1,1,70,0.109297338190055
"3501",1,1,71,-0.344853629801625
"3551",1,1,72,-2.19277168641471
"3601",1,1,73,-1.1022361476832
"3651",1,1,74,-0.247559732932024
"3701",1,1,75,-6.35272047763895
"3751",1,1,76,-0.124958682567883
"3801",1,1,77,-1.02145639019041
"3851",1,1,78,1.32339523000777
"3901",1,1,79,0.853091395587738
"3951",1,1,80,-1.42709790606148
"4001",1,1,81,-1.26955678932858
"4051",1,1,82,-1.18382907700579
"4101",1,1,83,-0.0552917594522638
"4151",1,1,84,2.19952405002817
"4201",1,1,85,-1.31460914564981
"4251",1,1,86,-0.989514199783348
"4301",1,1,87,-0.272515038722097
"4351",1,1,88,-2.38714499544421
"4401",1,1,89,0.937934925108295
"4451",1,1,90,-0.502685441543569
"4501",1,1,91,2.83601598456717
"4551",1,1,92,-0.130617405721042
"4601",1,1,93,-1.85028881640537
"4651",1,1,94,-3.66054581605805
"4701",1,1,95,1.27309908840732
"4751",1,1,96,0.0806339819927894
"4801",1,1,97,-0.903923705172037
"4851",1,1,98,-0.391620239877926
"4901",1,1,99,0.299530751861225
"4951",1,1,100,-0.960086250244296
"5001",1,1,101,-0.62611711230178
"5051",1,1,102,-0.240759849394784
"5101",1,1,103,-0.756552776772445
"5151",1,1,104,-2.05476763885095
"5201",1,1,105,-0.999751036411125
"5251",1,1,106,0.655160106067804
"5301",1,1,107,2.30521501530895
"5351",1,1,108,0.953430637310276
"5401",1,1,109,-1.03150421923505
"5451",1,1,110,2.37829976246714
"5501",1,1,111,2.57646498783461
"5551",1,1,112,-0.0630190748752092
"5601",1,1,113,-1.15745950165016
"5651",1,1,114,0.650184586619827
"5701",1,1,115,0.250080002904903
"5751",1,1,116,-1.15110223156448
"5801",1,1,117,-0.80916729141865
"5851",1,1,118,-0.084668948268186
"5901",1,1,119,-0.49992440727874
"5951",1,1,120,-1.5653956355872
"6001",1,1,121,-0.990506857565248
"6051",1,1,122,-0.958784553449349
"6101",1,1,123,-1.8403790256364
"6151",1,1,124,3.16916056711536
"6201",1,1,125,0.826197366783024
"6251",1,1,126,1.40197349014393
"6301",1,1,127,-1.04411081019912
"6351",1,1,128,1.41617937631329
"6401",1,1,129,-0.975937101732951
"6451",1,1,130,-1.88941651831319
"6501",1,1,131,-0.55637091734998
"6551",1,1,132,0.303979340805128
"6601",1,1,133,-1.22911207102743
"6651",1,1,134,1.24021185045615
"6701",1,1,135,1.78121647189168
"6751",1,1,136,0.205509567095096
"6801",1,1,137,-1.29430270088719
"6851",1,1,138,-0.126220692584156
"6901",1,1,139,-0.155128253977205
"6951",1,1,140,-1.78510024067105
"7001",1,1,141,-1.62858649412629
"7051",1,1,142,-0.528910411986794
"7101",1,1,143,-1.48672556398343
"7151",1,1,144,-2.56552286618087
"7201",1,1,145,-0.837084419004031
"7251",1,1,146,3.01996212129001
"7301",1,1,147,-0.546162048818122
"7351",1,1,148,3.3122281021888
"7401",1,1,149,1.72809595301924
"7451",1,1,150,0.761178094538319
"7501",1,1,151,-0.52000244543016
"7551",1,1,152,-0.0783557361929
"7601",1,1,153,-0.930641809781796
"7651",1,1,154,-1.12015697847602
"7701",1,1,155,1.00767102435819
"7751",1,1,156,3.00280187294761
"7801",1,1,157,-1.55582588341577
"7851",1,1,158,-0.100282042035663
"7901",1,1,159,1.87882240334403
"7951",1,1,160,1.22320943730176
"8001",1,1,161,-1.2926126402663
"8051",1,1,162,1.27382329275558
"8101",1,1,163,-0.884073681572145
"8151",1,1,164,4.27148853563355
"8201",1,1,165,-1.15435511265814
"8251",1,1,166,0.461357823249283
"8301",1,1,167,-0.943411776563586
"8351",1,1,168,0.78071280459373
"8401",1,1,169,-1.09541593231653
"8451",1,1,170,-5.47340782538504
"8501",1,1,171,0.300583859929174
"8551",1,1,172,0.157480104054121
"8601",1,1,173,-1.02901714996055
"8651",1,1,174,-0.820683122442337
"8701",1,1,175,-1.3036367118515
"8751",1,1,176,-0.0282130691729953
"8801",1,1,177,-1.08558930372397
"8851",1,1,178,1.41809748409301
"8901",1,1,179,0.181860761662319
"8951",1,1,180,-0.345450680606293
"9001",1,1,181,-0.770024219831405
"9051",1,1,182,-2.3231934883744
"9101",1,1,183,-0.732709380312351
"9151",1,1,184,-0.290012864603131
"9201",1,1,185,-1.14345698046795
"9251",1,1,186,4.8526105315213
"9301",1,1,187,-4.68245020951984
"9351",1,1,188,-0.8119541250229
"9401",1,1,189,-1.32955048433587
"9451",1,1,190,1.42496095587065
"9501",1,1,191,0.828754331267412
"9551",1,1,192,1.60235420536132
"9601",1,1,193,1.09893387807537
"9651",1,1,194,-1.8915030460896
"9701",1,1,195,-1.0498120472486
"9751",1,1,196,0.803968595952789
"9801",1,1,197,-1.38971453206506
"9851",1,1,198,-1.71380086243739
"9901",1,1,199,-0.83476316191452
"9951",1,1,200,-1.91895795349454
"10001",1,2,1,-2.30816767131026
"10051",1,2,2,4.74650491322253
"10101",1,2,3,-3.01969256343939
"10151",1,2,4,-4.84378485266567
"10201",1,2,5,-2.09899248843247
"10251",1,2,6,0.74481788251065
"10301",1,2,7,2.23670758581413
"10351",1,2,8,-0.270778324266265
"10401",1,2,9,-1.9364125405995
"10451",1,2,10,2.63295666459418
"10501",1,2,11,0.338811825371274
"10551",1,2,12,-1.34293722834336
"10601",1,2,13,-2.03900719628406
"10651",1,2,14,-1.29964772952417
"10701",1,2,15,-0.590372684717154
"10751",1,2,16,2.54630136712059
"10801",1,2,17,-1.7383909051696
"10851",1,2,18,2.80539943643188
"10901",1,2,19,-1.14210417769523
"10951",1,2,20,-0.88790551073028
"11001",1,2,21,-2.21086390040959
"11051",1,2,22,-0.075406799702198
"11101",1,2,23,-0.601435271522577
"11151",1,2,24,1.1852696070272
"11201",1,2,25,0.0210903292919004
"11251",1,2,26,-2.24162394564898
"11301",1,2,27,-1.65500209958716
"11351",1,2,28,1.84262133804903
"11401",1,2,29,-2.30581236466574
"11451",1,2,30,-4.33209740070787
"11501",1,2,31,-0.971366958411525
"11551",1,2,32,-2.02853387521819
"11601",1,2,33,-1.59998481289783
"11651",1,2,34,-1.87331199064664
"11701",1,2,35,-2.27671771339193
"11751",1,2,36,0.359345708271498
"11801",1,2,37,-2.2563564136811
"11851",1,2,38,3.06867688032245
"11901",1,2,39,2.58640386957439
"11951",1,2,40,-3.16766682704926
"12001",1,2,41,-1.80656145010725
"12051",1,2,42,-1.7660465998268
"12101",1,2,43,-2.30526050946028
"12151",1,2,44,2.23209972342798
"12201",1,2,45,-1.37165404860481
"12251",1,2,46,0.791942369284412
"12301",1,2,47,0.915492605456276
"12351",1,2,48,-0.420826828213828
"12401",1,2,49,-1.4161997314231
"12451",1,2,50,-1.09447643302838
"12501",1,2,51,2.4487180836563
"12551",1,2,52,2.19457499289132
"12601",1,2,53,-2.47109322511228
"12651",1,2,54,-0.699737115332161
"12701",1,2,55,-0.613976424809666
"12751",1,2,56,3.1350072319079
"12801",1,2,57,-2.15338116334237
"12851",1,2,58,-0.374534190249961
"12901",1,2,59,3.0301289670709
"12951",1,2,60,3.97565740896232
"13001",1,2,61,-1.73386555911699
"13051",1,2,62,0.778865670381487
"13101",1,2,63,-1.80576071608613
"13151",1,2,64,-1.41854404952966
"13201",1,2,65,-1.88900333703393
"13251",1,2,66,0.248493239786851
"13301",1,2,67,2.74613037752324
"13351",1,2,68,1.21666694174177
"13401",1,2,69,-2.45170477039693
"13451",1,2,70,0.346390923213896
"13501",1,2,71,-1.96733248810676
"13551",1,2,72,-5.49706524492982
"13601",1,2,73,-2.44035212953871
"13651",1,2,74,-2.37274307850112
"13701",1,2,75,-3.46921068421186
"13751",1,2,76,1.29654767415237
"13801",1,2,77,-2.54407848188283
"13851",1,2,78,-0.703453426393641
"13901",1,2,79,0.616701290749662
"13951",1,2,80,-1.34629967797347
"14001",1,2,81,0.260696833954482
"14051",1,2,82,2.4631168231359
"14101",1,2,83,0.634351635303066
"14151",1,2,84,2.18534039843868
"14201",1,2,85,-1.69147589782888
"14251",1,2,86,-0.667490455180151
"14301",1,2,87,-0.200938092491831
"14351",1,2,88,-2.02224138635363
"14401",1,2,89,-0.566694534581414
"14451",1,2,90,-1.04509343491474
"14501",1,2,91,1.15429342281673
"14551",1,2,92,-0.530328594434007
"14601",1,2,93,-1.9932373920758
"14651",1,2,94,-1.05173480457994
"14701",1,2,95,1.64373850498319
"14751",1,2,96,0.0299616552249924
"14801",1,2,97,-1.75794500489894
"14851",1,2,98,1.36765719848929
"14901",1,2,99,-0.524774870001607
"14951",1,2,100,3.51561977808997
"15001",1,2,101,-1.34345296202048
"15051",1,2,102,-0.885795569484594
"15101",1,2,103,3.04202820862409
"15151",1,2,104,-2.15502577696239
"15201",1,2,105,-2.71640217110717
"15251",1,2,106,0.373445099822705
"15301",1,2,107,5.3626022492139
"15351",1,2,108,-0.214304972837991
"15401",1,2,109,2.06769536765401
"15451",1,2,110,3.59800718369053
"15501",1,2,111,3.65752245987351
"15551",1,2,112,3.553261119903
"15601",1,2,113,-1.73485966145793
"15651",1,2,114,-0.215880721333879
"15701",1,2,115,-0.449517265169212
"15751",1,2,116,-2.6905962721832
"15801",1,2,117,-0.671947770447509
"15851",1,2,118,1.56560053190439
"15901",1,2,119,0.62910859224055
"15951",1,2,120,-0.627887755112038
"16001",1,2,121,-1.8666464624963
"16051",1,2,122,-1.46297095975803
"16101",1,2,123,-2.45384143972632
"16151",1,2,124,4.10107095857987
"16201",1,2,125,1.15511293960776
"16251",1,2,126,3.42825399081346
"16301",1,2,127,0.278837658255781
"16351",1,2,128,-0.61482576609768
"16401",1,2,129,-2.18307032322464
"16451",1,2,130,-0.759337921513027
"16501",1,2,131,-1.63642168954933
"16551",1,2,132,0.134673874311383
"16601",1,2,133,2.0857064782503
"16651",1,2,134,2.43829151855441
"16701",1,2,135,1.26515407281655
