"","subject","node","timepoint","value"
"1",1,1,1,-3.07317759169664
"51",1,1,2,2.62145023285039
"101",1,1,3,1.00380852315937
"151",1,1,4,-1.14216521313575
"201",1,1,5,-0.812284484365964
"251",1,1,6,-3.11447647078738
"301",1,1,7,0.883564281805302
"351",1,1,8,-1.13113809113491
"401",1,1,9,-2.25941988593706
"451",1,1,10,-1.65932883990185
"501",1,1,11,0.431343691143734
"551",1,1,12,-1.0117373680405
"601",1,1,13,-3.0044522247559
"651",1,1,14,-0.139218620435651
"701",1,1,15,-2.56801545850619
"751",1,1,16,1.93556306963171
"801",1,1,17,-2.76641508419537
"851",1,1,18,0.399339680102047
"901",1,1,19,2.77051730370721
"951",1,1,20,1.12652242394428
"1001",1,1,21,-2.35279824162296
"1051",1,1,22,-1.21074549213677
"1101",1,1,23,1.265109759581
"1151",1,1,24,2.87357118272974
"1201",1,1,25,-0.575202299251833
"1251",1,1,26,-0.828023088515727
"1301",1,1,27,0.837472707158134
"1351",1,1,28,-0.504262962294183
"1401",1,1,29,-1.24659920248943
"1451",1,1,30,-2.49966728869841
"1501",1,1,31,-3.32978393770378
"1551",1,1,32,0.582667880894657
"1601",1,1,33,-2.21112254366664
"1651",1,1,34,0.0798941707398736
"1701",1,1,35,3.28360950457487
"1751",1,1,36,3.94971874847222
"1801",1,1,37,-0.430168751219749
"1851",1,1,38,4.4476389388269
"1901",1,1,39,-0.854932564542674
"1951",1,1,40,1.62668559594656
"2001",1,1,41,-0.364491483315401
"2051",1,1,42,-0.572457152263178
"2101",1,1,43,-0.269446479683407
"2151",1,1,44,1.40127420783818
"2201",1,1,45,-1.22992098643183
"2251",1,1,46,1.11277019530248
"2301",1,1,47,-0.0832557831986054
"2351",1,1,48,2.92172814038854
"2401",1,1,49,-1.40217797511887
"2451",1,1,50,0.512796721602449
"2501",1,1,51,-0.687839963886486
"2551",1,1,52,0.0187427891501428
"2601",1,1,53,-4.32408414398649
"2651",1,1,54,-0.263520455427776
"2701",1,1,55,1.17914406671762
"2751",1,1,56,6.05281948960859
"2801",1,1,57,-2.94701676017523
"2851",1,1,58,0.983300344724552
"2901",1,1,59,1.45101470093189
"2951",1,1,60,0.366955811433579
"3001",1,1,61,-0.506549168676775
"3051",1,1,62,-1.14183442937227
"3101",1,1,63,-1.23311809854471
"3151",1,1,64,0.912290629164879
"3201",1,1,65,-3.13195960562873
"3251",1,1,66,-1.40067228407054
"3301",1,1,67,1.11950321460873
"3351",1,1,68,-1.4616250959167
"3401",1,1,69,-0.592055147225744
"3451",1,1,70,1.84922173115134
"3501",1,1,71,-1.84788185651491
"3551",1,1,72,-3.40721209462629
"3601",1,1,73,-2.73898206660912
"3651",1,1,74,0.953395023952911
"3701",1,1,75,-0.377985782868856
"3751",1,1,76,-3.01095098667243
"3801",1,1,77,-1.81486002178458
"3851",1,1,78,3.73094694282433
"3901",1,1,79,0.787512159766518
"3951",1,1,80,-0.0381555263337036
"4001",1,1,81,-0.659334033838735
"4051",1,1,82,-0.386272342782821
"4101",1,1,83,0.713914909852879
"4151",1,1,84,-0.819986997911434
"4201",1,1,85,-1.08286866631794
"4251",1,1,86,-3.55799001521733
"4301",1,1,87,-0.842696879036263
"4351",1,1,88,-1.94185733324579
"4401",1,1,89,0.467665689467479
"4451",1,1,90,-0.590185775844802
"4501",1,1,91,2.09362345685943
"4551",1,1,92,3.74175495716302
"4601",1,1,93,-2.11728824708306
"4651",1,1,94,-3.62158242329641
"4701",1,1,95,0.494751613774748
"4751",1,1,96,0.59400496083261
"4801",1,1,97,-0.945744795629291
"4851",1,1,98,1.07329553628282
"4901",1,1,99,-0.0221566733069856
"4951",1,1,100,-1.50997561467881
"5001",1,1,101,-1.50752410000633
"5051",1,1,102,1.13771432262123
"5101",1,1,103,-4.05671979752379
"5151",1,1,104,-0.292915527236369
"5201",1,1,105,-1.2551994549766
"5251",1,1,106,0.986601815667907
"5301",1,1,107,2.91406908675669
"5351",1,1,108,3.24726964989697
"5401",1,1,109,-3.39642751232779
"5451",1,1,110,1.11622176578662
"5501",1,1,111,1.21575966114848
"5551",1,1,112,-1.72820493779622
"5601",1,1,113,-2.28553821197585
"5651",1,1,114,2.05867395926174
"5701",1,1,115,-0.370588479450936
"5751",1,1,116,-0.257498568426864
"5801",1,1,117,-0.0901641234316664
"5851",1,1,118,-0.95460081315436
"5901",1,1,119,-2.48242522710757
"5951",1,1,120,0.798554080257576
"6001",1,1,121,-3.53568688508792
"6051",1,1,122,-1.82986430213438
"6101",1,1,123,0.786143187028378
"6151",1,1,124,4.37940379104134
"6201",1,1,125,2.95985159120703
"6251",1,1,126,2.24713345769046
"6301",1,1,127,-1.2066594914536
"6351",1,1,128,1.67563612824559
"6401",1,1,129,-1.29693450475962
"6451",1,1,130,-1.77356525526147
"6501",1,1,131,0.934388273040229
"6551",1,1,132,-0.925333110974811
"6601",1,1,133,-0.49076083976684
"6651",1,1,134,0.0242199607405543
"6701",1,1,135,-1.0379612330442
"6751",1,1,136,0.235385536829338
"6801",1,1,137,-1.78032215012497
"6851",1,1,138,0.056390823427043
"6901",1,1,139,0.945621338619318
"6951",1,1,140,0.113182074011078
"7001",1,1,141,-1.85491940791164
"7051",1,1,142,-0.413750000588566
"7101",1,1,143,-0.794913113043088
"7151",1,1,144,-1.87293577487994
"7201",1,1,145,-1.5420119647336
"7251",1,1,146,4.98040258574828
"7301",1,1,147,-1.69486377401208
"7351",1,1,148,1.70816257616104
"7401",1,1,149,0.846453568237312
"7451",1,1,150,2.33969771191167
"7501",1,1,151,-0.496120742286638
"7551",1,1,152,0.0790690857829859
"7601",1,1,153,0.961015840123821
"7651",1,1,154,2.08303004066786
"7701",1,1,155,-0.0419591592552438
"7751",1,1,156,0.675528209429101
"7801",1,1,157,-1.76746517971448
"7851",1,1,158,2.01802412752966
"7901",1,1,159,-0.397228823437516
"7951",1,1,160,1.23661587570249
"8001",1,1,161,-2.58457257266212
"8051",1,1,162,-0.293074229561542
"8101",1,1,163,-0.595048175432339
"8151",1,1,164,4.29130102188793
"8201",1,1,165,-0.937409659056501
"8251",1,1,166,-0.497642592883263
"8301",1,1,167,0.744401994193703
"8351",1,1,168,1.07984082997717
"8401",1,1,169,-1.67530085501215
"8451",1,1,170,-4.90761353707038
"8501",1,1,171,0.558199748945227
"8551",1,1,172,0.69525591131676
"8601",1,1,173,-1.99809663776641
"8651",1,1,174,-2.65193432830352
"8701",1,1,175,-1.10977355034575
"8751",1,1,176,0.265798424304461
"8801",1,1,177,-1.17580231912112
"8851",1,1,178,-1.62416651280557
"8901",1,1,179,3.40170227002251
"8951",1,1,180,-0.450765768906835
"9001",1,1,181,-0.904312526796441
"9051",1,1,182,-1.69494178524665
"9101",1,1,183,-1.83711322975842
"9151",1,1,184,-2.25232382145814
"9201",1,1,185,-2.84573847021932
"9251",1,1,186,4.24058666837841
"9301",1,1,187,-1.4292887972331
"9351",1,1,188,-1.22308112720333
"9401",1,1,189,-1.46277810858129
"9451",1,1,190,1.69419314706014
"9501",1,1,191,-0.996654566981064
"9551",1,1,192,0.162844646884387
"9601",1,1,193,-1.58276869420918
"9651",1,1,194,1.03179751699897
"9701",1,1,195,-1.5045677681728
"9751",1,1,196,0.60839194628577
"9801",1,1,197,-1.42029501796564
"9851",1,1,198,-1.29469668842095
"9901",1,1,199,0.189872567096988
"9951",1,1,200,-4.81811560831884
"10001",1,2,1,-0.242863876791468
"10051",1,2,2,5.40902012933437
"10101",1,2,3,-1.28035256291397
"10151",1,2,4,-3.22005982574396
"10201",1,2,5,-2.9081961999916
"10251",1,2,6,-0.697804081432475
"10301",1,2,7,0.863105288718728
"10351",1,2,8,-1.07711783087394
"10401",1,2,9,-2.82112248177349
"10451",1,2,10,3.32768337346451
"10501",1,2,11,-2.47465405621955
"10551",1,2,12,0.532394725032242
"10601",1,2,13,-1.76059657851468
"10651",1,2,14,-0.723482501628778
"10701",1,2,15,-1.85876398572507
"10751",1,2,16,1.97925026613903
"10801",1,2,17,-0.158862114248937
"10851",1,2,18,3.18097680734004
"10901",1,2,19,-1.49151326888204
"10951",1,2,20,-1.97995704837816
"11001",1,2,21,-1.25600829064727
"11051",1,2,22,0.188445845551823
"11101",1,2,23,0.158464179898469
"11151",1,2,24,-1.8888916889242
"11201",1,2,25,-0.806493509338216
"11251",1,2,26,-0.743765710641682
"11301",1,2,27,-0.566893837051134
"11351",1,2,28,3.28266107051449
"11401",1,2,29,-0.850445154090602
"11451",1,2,30,-3.2276296930938
"11501",1,2,31,-1.79400656850854
"11551",1,2,32,-2.62470500199556
"11601",1,2,33,-1.55390563846937
"11651",1,2,34,-1.52348020615078
"11701",1,2,35,-3.07914158573665
"11751",1,2,36,0.23260765717174
"11801",1,2,37,-3.77021042508195
"11851",1,2,38,3.43120656908637
"11901",1,2,39,4.33944935862744
"11951",1,2,40,-7.13744154087981
"12001",1,2,41,-3.12263965234612
"12051",1,2,42,-0.411253355199771
"12101",1,2,43,-1.86085435712418
"12151",1,2,44,1.37328503505996
"12201",1,2,45,-0.748330488244154
"12251",1,2,46,1.20482718359328
"12301",1,2,47,0.275077706540768
"12351",1,2,48,-1.05013238493525
"12401",1,2,49,-1.10941810819892
"12451",1,2,50,-1.0988295542152
"12501",1,2,51,2.01603319086705
"12551",1,2,52,2.25836286064855
"12601",1,2,53,-2.80089615500585
"12651",1,2,54,-0.106941826873401
"12701",1,2,55,0.0753138796819417
"12751",1,2,56,2.00590341397339
"12801",1,2,57,-1.57817449228796
"12851",1,2,58,1.32380824859151
"12901",1,2,59,4.59682529242406
"12951",1,2,60,5.1147235349306
"13001",1,2,61,-2.50832669188962
"13051",1,2,62,-0.497398269695303
"13101",1,2,63,-2.1458371779969
"13151",1,2,64,-2.04830061656249
"13201",1,2,65,-1.78600973770854
"13251",1,2,66,-1.55456473715883
"13301",1,2,67,2.07810604519435
"13351",1,2,68,3.86860608244832
"13401",1,2,69,-3.51488692401155
"13451",1,2,70,-0.46001162060602
"13501",1,2,71,-0.85271435587876
"13551",1,2,72,-3.07742517605829
"13601",1,2,73,-1.71606352137232
"13651",1,2,74,-2.25205642510759
"13701",1,2,75,-2.43291623832551
"13751",1,2,76,3.38614509908997
"13801",1,2,77,-1.41487685422939
"13851",1,2,78,-2.6499916911109
"13901",1,2,79,-0.270600208283384
"13951",1,2,80,0.948889011316058
"14001",1,2,81,1.52109962226301
"14051",1,2,82,1.96413814407832
"14101",1,2,83,1.63693778364619
"14151",1,2,84,0.870850730805553
"14201",1,2,85,-0.734050576479904
"14251",1,2,86,-0.218637783540814
"14301",1,2,87,1.50850406691148
"14351",1,2,88,-2.23962855529767
"14401",1,2,89,-1.35046453833996
"14451",1,2,90,0.693675554533146
"14501",1,2,91,2.01298321541003
"14551",1,2,92,-1.31108020511958
"14601",1,2,93,-2.21218973367429
"14651",1,2,94,0.132606294316746
"14701",1,2,95,-1.54408991702813
"14751",1,2,96,-1.27093793242774
"14801",1,2,97,-0.980928098557795
"14851",1,2,98,1.10462338986605
"14901",1,2,99,0.708426792925641
"14951",1,2,100,3.22671792209113
"15001",1,2,101,-2.15297507509215
"15051",1,2,102,-2.56123092640832
"15101",1,2,103,2.97494318104111
"15151",1,2,104,-2.82718916910806
"15201",1,2,105,-1.61088098560508
"15251",1,2,106,0.413184276442692
"15301",1,2,107,2.92512145207986
"15351",1,2,108,0.253695011324712
"15401",1,2,109,1.46300779708444
"15451",1,2,110,3.36988080851847
"15501",1,2,111,1.26282769987315
"15551",1,2,112,4.52984338191168
"15601",1,2,113,-2.10672655034714
"15651",1,2,114,0.863995824150142
"15701",1,2,115,0.129857074154638
"15751",1,2,116,-4.79903087145673
"15801",1,2,117,-1.2891496782545
"15851",1,2,118,1.02411060225844
"15901",1,2,119,1.74920851393607
"15951",1,2,120,0.411613762094329
"16001",1,2,121,-1.53838340762055
"16051",1,2,122,-1.2663769393393
"16101",1,2,123,-1.77296173812812
"16151",1,2,124,1.78206364670585
"16201",1,2,125,-2.47459664121054
"16251",1,2,126,3.1694370073903
"16301",1,2,127,-0.941449193198965
"16351",1,2,128,0.0403143482718836
"16401",1,2,129,-0.0287708650026236
"16451",1,2,130,0.0227124111616303
"16501",1,2,131,-0.257086059760679
"16551",1,2,132,1.07276648144922
"16601",1,2,133,1.46829288828646
"16651",1,2,134,2.52523795098765
"16701",1,2,135,0.424131598200241
"16751",1,2,136,-3.04110127802386
"16801",1,2,137,-2.09257402168307
"16851",1,2,138,-1.54752205160872
"16901",1,2,139,2.09516097925599
"16951",1,2,140,2.81330445925979
"17001",1,2,141,1.33622816901048
"17051",1,2,142,-0.718172617484298
"17101",1,2,143,-1.71006946619359
"17151",1,2,144,0.840319839258132
"17201",1,2,145,-0.522989034508777
"17251",1,2,146,5.08508560565179
"17301",1,2,147,-4.85491405321676
"17351",1,2,148,1.28075653821025
"17401",1,2,149,0.4601264853711
"17451",1,2,150,-1.79942858211384
"17501",1,2,151,-0.0149904056172583
"17551",1,2,152,-1.71570090585356
"17601",1,2,153,-1.58835939035752
"17651",1,2,154,3.19439004430556
"17701",1,2,155,-3.58579602382478
"17751",1,2,156,-0.702466896639745
"17801",1,2,157,-0.650676432492102
"17851",1,2,158,-0.901631799852759
"17901",1,2,159,2.77764473246262
"17951",1,2,160,-0.284505794436668
"18001",1,2,161,-1.38242317764523
"18051",1,2,162,5.45425094874353
"18101",1,2,163,-1.50381219684533
"18151",1,2,164,0.689575259146612
"18201",1,2,165,-3.25548668560033
"18251",1,2,166,-0.742414535110478
"18301",1,2,167,-2.39375117614337
"18351",1,2,168,-0.903853309604616
"18401",1,2,169,-0.780661512193976
"18451",1,2,170,-3.38191218372722
"18501",1,2,171,3.16284584257285
"18551",1,2,172,1.37135877641966
"18601",1,2,173,-1.02434323291475
"18651",1,2,174,-0.997928125385337
"18701",1,2,175,1.25301188077199
"18751",1,2,176,1.76332390013162
"18801",1,2,177,-2.65076850321636
