"","subject","node","timepoint","value"
"1",1,1,1,-1.6055397687034
"51",1,1,2,1.6469879918928
"101",1,1,3,-0.122353381266614
"151",1,1,4,-3.09737596577827
"201",1,1,5,-1.14592051495808
"251",1,1,6,-0.314450779712264
"301",1,1,7,0.376212202549527
"351",1,1,8,-1.96796060507349
"401",1,1,9,-1.06179994586548
"451",1,1,10,2.51569620316651
"501",1,1,11,0.795555001618189
"551",1,1,12,0.0763043929798899
"601",1,1,13,0.524868546753222
"651",1,1,14,0.486138838239614
"701",1,1,15,-0.137936984528598
"751",1,1,16,0.8723154494831
"801",1,1,17,-1.10411747848265
"851",1,1,18,-2.450136791028
"901",1,1,19,1.5260254597152
"951",1,1,20,0.749722164828437
"1001",1,1,21,-1.2666568831342
"1051",1,1,22,-1.63851475609308
"1101",1,1,23,-2.89169681817267
"1151",1,1,24,3.59574095660188
"1201",1,1,25,-0.900863093117965
"1251",1,1,26,1.6916000333066
"1301",1,1,27,-1.39677761622663
"1351",1,1,28,-0.159406419135159
"1401",1,1,29,-1.02161862691213
"1451",1,1,30,-1.37078813393866
"1501",1,1,31,0.0328041359108435
"1551",1,1,32,-0.347920045405872
"1601",1,1,33,-0.933567869396673
"1651",1,1,34,0.110419855144974
"1701",1,1,35,0.682192660820761
"1751",1,1,36,-4.20398084563886
"1801",1,1,37,-1.0203075280832
"1851",1,1,38,-0.3362548032924
"1901",1,1,39,-6.15157868367016
"1951",1,1,40,0.0434593050325029
"2001",1,1,41,-1.26174311688726
"2051",1,1,42,-1.32668775259023
"2101",1,1,43,-0.0612248661453914
"2151",1,1,44,2.22544335669713
"2201",1,1,45,0.892225731369
"2251",1,1,46,-0.541011289657332
"2301",1,1,47,2.51041533421371
"2351",1,1,48,-0.330556039059919
"2401",1,1,49,-0.992916749430955
"2451",1,1,50,-0.297391514007452
"2501",1,1,51,0.541427491268097
"2551",1,1,52,-1.13266398863718
"2601",1,1,53,-1.04248085154167
"2651",1,1,54,0.746673208941927
"2701",1,1,55,2.18394885797376
"2751",1,1,56,1.06703289577149
"2801",1,1,57,-1.10491431106272
"2851",1,1,58,0.79385598556795
"2901",1,1,59,0.321792635647153
"2951",1,1,60,-1.24115522943902
"3001",1,1,61,-0.89166838921982
"3051",1,1,62,-0.784049134161744
"3101",1,1,63,-1.83362650680976
"3151",1,1,64,3.30335204519086
"3201",1,1,65,-0.860707552554732
"3251",1,1,66,-1.85370359779846
"3301",1,1,67,-0.474766196329848
"3351",1,1,68,0.447276417318964
"3401",1,1,69,-1.20468062802238
"3451",1,1,70,-0.108370191571823
"3501",1,1,71,0.00772746085201257
"3551",1,1,72,-1.71559001448192
"3601",1,1,73,-0.67254128689686
"3651",1,1,74,2.88025805360732
"3701",1,1,75,-0.444860853181027
"3751",1,1,76,3.35329788636683
"3801",1,1,77,-1.0125062399938
"3851",1,1,78,-1.01429608416894
"3901",1,1,79,1.16987703231566
"3951",1,1,80,3.00111770851433
"4001",1,1,81,-1.35666608728035
"4051",1,1,82,1.10239797176795
"4101",1,1,83,-0.816921794461344
"4151",1,1,84,4.13001116793015
"4201",1,1,85,-1.04691866922943
"4251",1,1,86,-5.10962893935366
"4301",1,1,87,0.283100001404142
"4351",1,1,88,0.221808875400653
"4401",1,1,89,-1.19484995714406
"4451",1,1,90,1.41146067737363
"4501",1,1,91,-0.0245448560229779
"4551",1,1,92,-0.549086309643811
"4601",1,1,93,-1.18571887873283
"4651",1,1,94,4.54026464087178
"4701",1,1,95,-4.60619686774067
"4751",1,1,96,-0.60330190489108
"4801",1,1,97,1.27953926863697
"4851",1,1,98,-1.9641338043236
"4901",1,1,99,-0.92338399037603
"4951",1,1,100,0.656862126223063
"5001",1,1,101,-1.02604153493905
"5051",1,1,102,-0.786561150962109
"5101",1,1,103,2.80236812245019
"5151",1,1,104,0.106751662147541
"5201",1,1,105,-1.32259836358776
"5251",1,1,106,1.92417678338403
"5301",1,1,107,-0.662967938789747
"5351",1,1,108,-2.36191196604495
"5401",1,1,109,-0.965178751782854
"5451",1,1,110,-0.467165658652337
"5501",1,1,111,-1.85569663503213
"5551",1,1,112,1.22557599850167
"5601",1,1,113,-1.17312940819349
"5651",1,1,114,-0.403179979560877
"5701",1,1,115,-1.40269404726878
"5751",1,1,116,-1.73727288833835
"5801",1,1,117,-1.25163611346805
"5851",1,1,118,-1.3784270095954
"5901",1,1,119,-0.169521290326843
"5951",1,1,120,0.635136827812322
"6001",1,1,121,-1.08211735454444
"6051",1,1,122,-0.811618308320118
"6101",1,1,123,-1.09210528085606
"6151",1,1,124,1.2297393714218
"6201",1,1,125,-1.01003928762057
"6251",1,1,126,-0.278392765915053
"6301",1,1,127,-0.453748490216338
"6351",1,1,128,-0.969396647927221
"6401",1,1,129,-0.733014477436235
"6451",1,1,130,0.0534987552343689
"6501",1,1,131,2.527294593197
"6551",1,1,132,-1.35043562055696
"6601",1,1,133,-1.56399003313963
"6651",1,1,134,-0.950595217685414
"6701",1,1,135,-2.59301567794456
"6751",1,1,136,0.553303173564591
"6801",1,1,137,-1.17368012176317
"6851",1,1,138,-2.31935482737625
"6901",1,1,139,0.250964651140077
"6951",1,1,140,0.0148647695755126
"7001",1,1,141,-1.25215908762938
"7051",1,1,142,0.707227143887052
"7101",1,1,143,0.283209144490059
"7151",1,1,144,-3.4571900576993
"7201",1,1,145,-1.32637389093817
"7251",1,1,146,0.562325212801713
"7301",1,1,147,-0.0324564907927633
"7351",1,1,148,1.98821582267657
"7401",1,1,149,0.766671377309584
"7451",1,1,150,1.33677306719422
"7501",1,1,151,-0.363788690924197
"7551",1,1,152,-1.5074609411054
"7601",1,1,153,-1.03418642435119
"7651",1,1,154,0.350438371876181
"7701",1,1,155,-0.223881866826854
"7751",1,1,156,-1.05599936411328
"7801",1,1,157,-1.20522995082369
"7851",1,1,158,-4.49663864840812
"7901",1,1,159,0.958489990703031
"7951",1,1,160,-0.395349488521381
"8001",1,1,161,-1.54844581270644
"8051",1,1,162,0.882818928261416
"8101",1,1,163,-0.666008435332522
"8151",1,1,164,-0.509595638083766
"8201",1,1,165,-1.08807738078613
"8251",1,1,166,0.597298039700697
"8301",1,1,167,-0.144666399268017
"8351",1,1,168,1.32991904758493
"8401",1,1,169,-0.953783632491274
"8451",1,1,170,1.39624539289812
"8501",1,1,171,-0.631840856493138
