"","subject","node","timepoint","value"
"1",1,1,1,-1.03074552017866
"51",1,1,2,-1.58646636106719
"101",1,1,3,1.15471402829493
"151",1,1,4,-2.55423342103511
"201",1,1,5,0.336080303754708
"251",1,1,6,-0.263468643303009
"301",1,1,7,0.278628456090026
"351",1,1,8,0.553528125100509
"401",1,1,9,-1.24806536409536
"451",1,1,10,-2.69996396008229
"501",1,1,11,0.981423330938051
"551",1,1,12,-2.87030555539587
"601",1,1,13,-0.865729507533519
"651",1,1,14,0.134673056698848
"701",1,1,15,-5.159569400715
"751",1,1,16,1.84611117477784
"801",1,1,17,-1.33113530755149
"851",1,1,18,0.507474720299124
"901",1,1,19,1.1288486108472
"951",1,1,20,-1.6550202983532
"1001",1,1,21,0.0140058934230973
"1051",1,1,22,-0.0302222992244877
"1101",1,1,23,1.69880245699054
"1151",1,1,24,2.63188537694606
"1201",1,1,25,1.84504635727256
"1251",1,1,26,3.19623872855572
"1301",1,1,27,1.81148490117165
"1351",1,1,28,1.25468026665325
"1401",1,1,29,-1.14045572694393
"1451",1,1,30,-0.447917054591956
"1501",1,1,31,-4.93733562722083
"1551",1,1,32,3.54575008216321
"1601",1,1,33,-0.699235724410963
"1651",1,1,34,-3.30657653449654
"1701",1,1,35,2.50731818213118
"1751",1,1,36,1.5266610794324
"1801",1,1,37,0.00417548437657514
"1851",1,1,38,1.28886033849029
"1901",1,1,39,-4.36897718903809
"1951",1,1,40,2.4020286638587
"2001",1,1,41,-1.56225919183223
"2051",1,1,42,-2.8848831426328
"2101",1,1,43,-1.90332148696684
"2151",1,1,44,4.83567687888038
"2201",1,1,45,1.67433904393619
"2251",1,1,46,0.319755509283983
"2301",1,1,47,1.04796231092251
"2351",1,1,48,1.78283075202927
"2401",1,1,49,0.21597347854642
"2451",1,1,50,3.50174542901459
"2501",1,1,51,-5.06308426285392
"2551",1,1,52,-2.68671440323984
"2601",1,1,53,-0.753838192114502
"2651",1,1,54,-0.992467480409327
"2701",1,1,55,2.30380759770503
"2751",1,1,56,7.13273042891615
"2801",1,1,57,-1.10564961067985
"2851",1,1,58,-1.43972976441004
"2901",1,1,59,-3.36150038772989
"2951",1,1,60,-1.90293156862519
"3001",1,1,61,0.61296432633192
"3051",1,1,62,0.487759204923271
"3101",1,1,63,3.78943541570774
"3151",1,1,64,1.70829504052408
"3201",1,1,65,-0.0441381803826018
"3251",1,1,66,-3.13859798087035
"3301",1,1,67,1.6386293009975
"3351",1,1,68,-9.06188181089055
"3401",1,1,69,-1.10573188779876
"3451",1,1,70,0.918580387573799
"3501",1,1,71,0.895094851751375
"3551",1,1,72,-2.7107673684761
"3601",1,1,73,-0.266105991604984
"3651",1,1,74,0.0180712615314642
"3701",1,1,75,-5.60629854417044
"3751",1,1,76,-0.694015421140667
"3801",1,1,77,-1.43513656733035
"3851",1,1,78,1.40753358384514
"3901",1,1,79,0.0403575288957384
"3951",1,1,80,-0.962217764230343
"4001",1,1,81,-1.06594400620964
"4051",1,1,82,-2.37127966783031
"4101",1,1,83,-1.07067561901935
"4151",1,1,84,0.903784801962624
"4201",1,1,85,-0.364903997182416
"4251",1,1,86,-0.822372149729637
"4301",1,1,87,2.0183114571692
"4351",1,1,88,-0.487273658211692
"4401",1,1,89,0.032731168201602
"4451",1,1,90,-0.628088275275271
"4501",1,1,91,1.46013090181565
"4551",1,1,92,-2.05472454979218
"4601",1,1,93,-0.990781539850873
"4651",1,1,94,-2.94837534548357
"4701",1,1,95,-2.16584660162304
"4751",1,1,96,-1.65488452728364
"4801",1,1,97,-1.38943961192093
"4851",1,1,98,-0.825957935610238
"4901",1,1,99,2.33153449122697
"4951",1,1,100,-3.61772606993853
"5001",1,1,101,0.92523969348037
"5051",1,1,102,0.242812728914017
"5101",1,1,103,-1.68911410425154
"5151",1,1,104,-1.73644344568411
"5201",1,1,105,0.704959653494913
"5251",1,1,106,0.471315372339401
"5301",1,1,107,1.70809110480456
"5351",1,1,108,1.03289361516407
"5401",1,1,109,0.084586239238616
"5451",1,1,110,3.98000056025683
"5501",1,1,111,3.9396048590915
"5551",1,1,112,-1.53858432457762
"5601",1,1,113,-1.01380312451491
"5651",1,1,114,0.0764903929904465
"5701",1,1,115,-0.573489804230809
"5751",1,1,116,0.568288544148079
"5801",1,1,117,-1.67095669474702
"5851",1,1,118,0.109068122898556
"5901",1,1,119,0.349630700474201
"5951",1,1,120,-1.15355587182529
"6001",1,1,121,-1.05314211325377
"6051",1,1,122,-0.305403117397151
"6101",1,1,123,-0.712393087185407
"6151",1,1,124,1.29023777863843
"6201",1,1,125,-0.933783544299051
"6251",1,1,126,2.26042884134162
"6301",1,1,127,-2.70948337547346
"6351",1,1,128,3.31424763991487
"6401",1,1,129,-0.151148396612104
"6451",1,1,130,-1.69826274830383
"6501",1,1,131,0.570636576312435
"6551",1,1,132,0.39317882103057
"6601",1,1,133,-1.49241477736934
"6651",1,1,134,0.891438496469064
"6701",1,1,135,-1.2433044381257
"6751",1,1,136,0.586795850373343
"6801",1,1,137,-0.906478770285365
