"","subject","node","timepoint","value"
"1",1,1,1,-0.0936963915757445
"51",1,1,2,1.71152749264364
"101",1,1,3,0.458904738826104
"151",1,1,4,-3.56102951009122
"201",1,1,5,-2.17508779247575
"251",1,1,6,1.3466371288833
"301",1,1,7,1.20328977908645
"351",1,1,8,-0.151031485729504
"401",1,1,9,-0.0233277230558377
"451",1,1,10,-2.91298381095691
"501",1,1,11,-0.0467690462329207
"551",1,1,12,-2.45831754418036
"601",1,1,13,3.91772909488799
"651",1,1,14,3.69699700375966
"701",1,1,15,-1.4071417433016
"751",1,1,16,3.51814694019373
"801",1,1,17,-1.68933236952875
"851",1,1,18,2.04200384145658
"901",1,1,19,-0.820278931912962
"951",1,1,20,-0.620354907133042
"1001",1,1,21,-3.0395270148238
"1051",1,1,22,0.31691199611083
"1101",1,1,23,0.356519892940784
"1151",1,1,24,1.91295329633745
"1201",1,1,25,3.00886540479075
"1251",1,1,26,1.37362267012648
"1301",1,1,27,0.288682691963377
"1351",1,1,28,0.0929234983519764
"1401",1,1,29,-4.64390079868274
"1451",1,1,30,-1.26555233507056
"1501",1,1,31,-0.625218877754544
"1551",1,1,32,-1.21724339162717
"1601",1,1,33,-2.51291556728482
"1651",1,1,34,-0.97151541937947
"1701",1,1,35,2.65701368025452
"1751",1,1,36,0.283083139332705
"1801",1,1,37,0.0591550467650157
"1851",1,1,38,1.88163011128579
"1901",1,1,39,-0.477597557970409
"1951",1,1,40,1.00193039690702
"2001",1,1,41,0.544422148411971
"2051",1,1,42,0.161292277413544
"2101",1,1,43,-1.0488298522176
"2151",1,1,44,2.44515689716005
"2201",1,1,45,1.35625181097828
"2251",1,1,46,1.04759290847852
"2301",1,1,47,4.59185967705109
"2351",1,1,48,1.88365075532003
"2401",1,1,49,-1.31941085620653
"2451",1,1,50,1.66599571744841
"2501",1,1,51,0.130654388868872
"2551",1,1,52,2.15258253177459
"2601",1,1,53,-2.15587320531128
"2651",1,1,54,-0.0312143791948607
"2701",1,1,55,0.846923115932596
"2751",1,1,56,2.83251441123436
"2801",1,1,57,-1.02631726083935
"2851",1,1,58,-1.35841870447849
